id,objective_id,group_id,comment,issues_raised,created_at,updated_at,discussion_point_id
37860,5,02200145,"Most of them  thought they were to use the prepayments but we explained to them and they all understood.",,"2026-01-09 12:39:15","2026-01-12 21:44:38",12
37862,5,02200149,"We emphasized on the issue of continuing to pay but this caught them by surprise.",,"2026-01-09 12:39:15","2026-01-13 06:45:57",12
37864,5,02200155,"We emphasized on this and the clients received it with open arms",,"2026-01-09 12:39:16","2026-01-12 22:39:28",12
37965,5,02200336,"Members paying their loan as usual",,"2026-01-09 12:39:20","2026-01-15 10:58:50",12
37967,5,02200361,"No loan balance currently",,"2026-01-09 12:39:20","2026-01-13 09:39:31",12
37996,5,02200253,"No issue with loan payments",,"2026-01-09 12:39:22","2026-01-13 13:47:36",12
38025,5,00100224,"have no cases of a defaulter in the group",,"2026-01-09 12:39:23","2026-01-14 07:04:37",13
38032,5,00100168,"no defaulter in the group",,"2026-01-09 12:39:23","2026-01-14 18:24:17",13
38039,5,00100215,"had no such case in this group",,"2026-01-09 12:39:24","2026-01-12 17:58:57",13
38058,5,00100278,"the group had no defaulters that the are paying the loan on their behalf",,"2026-01-09 12:39:25","2026-01-14 17:33:28",13
38073,5,00100033,"have no defaulters in the group.",,"2026-01-09 12:39:25","2026-01-13 07:19:49",13
38082,5,00100195,"the group currently  contributing toward an account of one of their members in the group who has some issue in repaying her loan",,"2026-01-09 12:39:26","2026-01-14 16:47:03",13
38484,5,00500322,explained,,"2026-01-09 12:39:45","2026-01-14 12:32:11",13
38492,5,00500353,done,,"2026-01-09 12:39:45","2026-01-14 11:35:36",13
38499,5,00500415,done,,"2026-01-09 12:39:45","2026-01-13 13:18:34",13
38514,5,00500366,done,,"2026-01-09 12:39:46","2026-01-14 11:30:02",13
38521,5,00500412,"no arrears in group",,"2026-01-09 12:39:46","2026-01-13 12:57:18",13
39021,5,00800024,"no one in this group",,"2026-01-09 12:40:06","2026-01-13 17:20:28",13
39024,5,00800039,"No comment",,"2026-01-09 12:40:06","2026-01-12 13:53:17",13
39298,5,01100073,"Explained to the members. No arrears",,"2026-01-09 12:40:17","2026-01-14 15:36:50",13
39301,5,01100081,"No defaulters in this group",,"2026-01-09 12:40:17","2026-01-12 23:16:40",13
39306,5,01100099,"Explained to the clients.",,"2026-01-09 12:40:17","2026-01-15 11:43:58",13
39307,5,01100100,"Explained to the clients",,"2026-01-09 12:40:18","2026-01-14 12:55:38",13
39310,5,01100114,"Explained to the clients.",,"2026-01-09 12:40:18","2026-01-15 13:30:52",13
39312,5,01100122,"No arrears. A stable group. No previous issues of repaying a defaulters.",,"2026-01-09 12:40:18","2026-01-12 17:25:01",13
39313,5,01100123,"All group members have loans. One has arrears to clear today on 12th",,"2026-01-09 12:40:18","2026-01-12 14:03:06",13
39315,5,01100130,"No defaulters in this group",,"2026-01-09 12:40:18","2026-01-13 08:48:07",13
39319,5,01100141,"Group to",,"2026-01-09 12:40:18","2026-01-12 16:08:05",13
39322,5,01100150,"Explained to the clients.",,"2026-01-09 12:40:18","2026-01-15 12:38:30",13
39323,5,01100155,"Agreed to pay for defaulters",,"2026-01-09 12:40:18","2026-01-13 16:14:22",13
39324,5,01100156,"One client Elizabeth Wairmu loan was paid by members. Members to get a refund next week via her savings.",,"2026-01-09 12:40:18","2026-01-13 15:08:49",13
39326,5,01100160,"No defaulters. In future... clients will contribute",,"2026-01-09 12:40:18","2026-01-14 11:20:03",13
39329,5,01100021,"Group to contribute for the client in arrears.",,"2026-01-09 12:40:18","2026-01-16 10:53:24",13
39344,5,01100083,"Explained to the clients.",,"2026-01-09 12:40:19","2026-01-15 17:26:31",13
39348,5,01100095,"No arrears. Future arrears to be sorted by contributions",,"2026-01-09 12:40:19","2026-01-14 10:23:47",13
39351,5,01100106,"Explained to the members",,"2026-01-09 12:40:19","2026-01-14 14:47:40",13
39359,5,01100125,Explained.,,"2026-01-09 12:40:20","2026-01-16 12:55:06",13
39364,5,01100136,"Explained to the clients.",,"2026-01-09 12:40:20","2026-01-13 11:57:54",13
39365,5,01100139,"Explained to the clients",,"2026-01-09 12:40:20","2026-01-13 19:07:00",13
39368,5,01100145,"no defaulters",,"2026-01-09 12:40:20","2026-01-13 18:27:25",13
39369,5,01100148,"No arrears",,"2026-01-09 12:40:21","2026-01-13 16:55:40",13
39370,5,01100151,"No defaulters",,"2026-01-09 12:40:21","2026-01-13 14:00:21",13
39371,5,01100152,"Previously sorted",,"2026-01-09 12:40:21","2026-01-13 12:51:22",13
39373,5,01100154,"Defaulted client to repay his loan",,"2026-01-09 12:40:21","2026-01-13 10:09:28",13
39374,5,01100158,"No arrears",,"2026-01-09 12:40:21","2026-01-13 11:36:09",13
39375,5,01100159,"no arrears",,"2026-01-09 12:40:21","2026-01-13 10:49:13",13
40251,5,01600352,"Didn't have arrears",,"2026-01-09 12:40:59","2026-01-13 11:40:16",13
40341,5,01700205,"To do follow-up and incase these fails, subdivide arrears amongst the members on 19th January",,"2026-01-09 12:41:03","2026-01-12 20:43:20",13
40391,5,01700136,"The group understands the co-guarantee and has initially paid for their fellows though there are no defaults currently",,"2026-01-09 12:41:05","2026-01-14 06:48:26",13
40394,5,01700151,"The group understands the co-guarantee system",,"2026-01-09 12:41:05","2026-01-12 20:28:29",13
40402,5,01700200,"The group understands the co-guarantee well though the group has no arrears",,"2026-01-09 12:41:05","2026-01-13 10:16:46",13
40414,5,01700101,"Loans in groups are obligations to all members and co-guarantee means all members are liable when one defaults. The group understands the co-guarantee system",,"2026-01-09 12:41:06","2026-01-14 10:01:39",13
40427,5,01700165,"Every member of a group is liable to their member's loan repayment and the group must come up with a mechanism to enforce and ensure full loan repayment. The members have a table banking.",,"2026-01-09 12:41:06","2026-01-16 06:49:01",13
40540,5,01800135,"No defaulted cases",,"2026-01-09 12:41:11","2026-01-12 20:15:42",13
40557,5,01800220,"No arrears in the group.",,"2026-01-09 12:41:12","2026-01-16 09:15:29",13
40565,5,01800066,"The group has no defaulted loan.",,"2026-01-09 12:41:12","2026-01-13 19:23:28",13
40568,5,01800101,"The group doesn't have arrears.",,"2026-01-09 12:41:12","2026-01-14 08:11:21",13
40575,5,01800122,"No defaulted loans",,"2026-01-09 12:41:12","2026-01-14 19:42:12",13
40583,5,01800166,"The group had no defaulters.",,"2026-01-09 12:41:12","2026-01-13 07:58:48",13
40585,5,01800180,"Group had no arrears and no client had contributed to paying others client's loan",,"2026-01-09 12:41:13","2026-01-13 12:07:44",13
40597,5,01900018,"The group  to be refunded  their savings and there wasbno defaulted case",,"2026-01-09 12:41:13","2026-01-14 09:00:55",13
40656,5,01900204,"The group currently has no    arrears
Explained how moving forward co-guarantee  system  will work",,"2026-01-09 12:41:15","2026-01-13 06:30:47",13
40665,5,01900291,"The group  has no arrears 
Empathised on coguarantee each other with ones security_ this will be a suarity the loans will be paid",,"2026-01-09 12:41:16","2026-01-15 16:19:01",13
40668,5,01900295,"No arrears  in groups",,"2026-01-09 12:41:16","2026-01-15 17:04:15",13
40972,5,02200146,"The group had no such cases",,"2026-01-09 12:41:28","2026-01-13 09:30:32",13
41007,5,02200343,"Members have already received loans and thus understands the process well",,"2026-01-09 12:41:30","2026-01-13 17:59:39",13
41008,5,02200344,"The group did not have such a category",,"2026-01-09 12:41:30","2026-01-12 23:11:56",13
41028,5,02200145,"The group did not have this category",,"2026-01-09 12:41:30","2026-01-12 21:45:11",13
41030,5,02200149,"The group did not have such a category",,"2026-01-09 12:41:31","2026-01-13 06:46:24",13
41032,5,02200155,"The group did not have such category",,"2026-01-09 12:41:31","2026-01-12 22:40:00",13
41133,5,02200336,"No arreas ..the group has been arrears free",,"2026-01-09 12:41:36","2026-01-15 10:59:20",13
41135,5,02200361,"Explained co guarantee and took long time",,"2026-01-09 12:41:36","2026-01-13 09:40:33",13
41164,5,02200253,"No arrears",,"2026-01-09 12:41:37","2026-01-13 13:47:54",13
41193,5,00100224,"no issue raised on the interest waiver",,"2026-01-09 12:41:38","2026-01-14 07:05:07",14
41200,5,00100168,"the issue of interest waiver didn't arise.",,"2026-01-09 12:41:38","2026-01-14 18:24:55",14
41207,5,00100215,"no issue raised by the members",,"2026-01-09 12:41:39","2026-01-12 17:59:58",14
41226,5,00100278,"the issue didn't arise in our discussion",,"2026-01-09 12:41:40","2026-01-14 17:51:30",14
41241,5,00100033,"Issue raised by  the group members since the had huge loan  and savings which i managed to convince them and was well understood.",,"2026-01-09 12:41:40","2026-01-13 07:21:25",14
41250,5,00100195,"this issue was not raised",,"2026-01-09 12:41:41","2026-01-14 16:55:36",14
41652,5,00500322,"not raised",,"2026-01-09 12:41:58","2026-01-14 12:33:38",14
41660,5,00500353,"not an issue",,"2026-01-09 12:41:58","2026-01-14 11:35:47",14
41667,5,00500415,"not raised as an issue even after extensive training",,"2026-01-09 12:41:58","2026-01-13 13:18:57",14
41682,5,00500366,"not raised",,"2026-01-09 12:41:59","2026-01-14 11:30:13",14
41689,5,00500412,"not an issue raised",,"2026-01-09 12:41:59","2026-01-13 12:58:20",14
42189,5,00800024,"this was explained and all understood",,"2026-01-09 12:42:22","2026-01-13 17:20:51",14
42192,5,00800039,"Members were asking but it was explained",,"2026-01-09 12:42:22","2026-01-12 13:53:56",14
42466,5,01100073,"Appreciated by members.",,"2026-01-09 12:42:38","2026-01-14 15:38:21",14
42469,5,01100081,"Clients noted as a great benefit to them",,"2026-01-09 12:42:39","2026-01-12 23:16:58",14
42474,5,01100099,"Explained to the clients.",,"2026-01-09 12:42:39","2026-01-15 11:44:30",14
42475,5,01100100,"Explained to the clients.",,"2026-01-09 12:42:39","2026-01-14 12:55:50",14
42478,5,01100114,"Explained to the clients.",,"2026-01-09 12:42:39","2026-01-15 13:30:58",14
42480,5,01100122,"Appreciated by members",,"2026-01-09 12:42:39","2026-01-12 17:27:20",14
42481,5,01100123,"Members welcomed the initiative.",,"2026-01-09 12:42:40","2026-01-12 14:07:04",14
42483,5,01100130,"Explained to clients",,"2026-01-09 12:42:40","2026-01-13 08:25:22",14
42487,5,01100141,"Received positively",,"2026-01-09 12:42:40","2026-01-12 16:10:19",14
42490,5,01100150,"Explained to the clients.",,"2026-01-09 12:42:40","2026-01-15 12:41:16",14
42491,5,01100155,"Appreciated by clients",,"2026-01-09 12:42:40","2026-01-13 16:15:03",14
42492,5,01100156,"Explained to the client.",,"2026-01-09 12:42:40","2026-01-13 15:08:55",14
42494,5,01100160,"Explained to the clients",,"2026-01-09 12:42:40","2026-01-14 11:20:39",14
42497,5,01100021,"Explained to the clients.",,"2026-01-09 12:42:41","2026-01-16 10:53:51",14
42512,5,01100083,"Explained to the clients.",,"2026-01-09 12:42:42","2026-01-15 17:27:11",14
42516,5,01100095,"Explained to the clients.",,"2026-01-09 12:42:42","2026-01-14 10:24:21",14
42519,5,01100106,"Explained to the members",,"2026-01-09 12:42:42","2026-01-14 14:48:08",14
42527,5,01100125,"Explained to the clients.",,"2026-01-09 12:42:43","2026-01-16 12:55:11",14
42532,5,01100136,"Explained to the clients.",,"2026-01-09 12:42:43","2026-01-13 11:57:58",14
42533,5,01100139,"Explained to the clients",,"2026-01-09 12:42:43","2026-01-13 19:07:13",14
42536,5,01100145,"Explained to the clients",,"2026-01-09 12:42:43","2026-01-13 18:28:15",14
42537,5,01100148,"Clients to repay loans with interest up to the payment point.",,"2026-01-09 12:42:44","2026-01-13 16:57:15",14
42538,5,01100151,"Explained to the clients.",,"2026-01-09 12:42:44","2026-01-13 14:00:47",14
42539,5,01100152,"Explained to the clients.",,"2026-01-09 12:42:44","2026-01-13 12:51:27",14
42541,5,01100154,"Appreciated the waiver",,"2026-01-09 12:42:44","2026-01-13 10:10:12",14
42542,5,01100158,"Explained to the clients.",,"2026-01-09 12:42:44","2026-01-13 11:36:15",14
42543,5,01100159,"Appreciated the waiver",,"2026-01-09 12:42:44","2026-01-13 10:50:10",14
43419,5,01600352,"Not raised thus didn't discuss the same",,"2026-01-09 12:43:37","2026-01-13 11:40:43",14
43509,5,01700205,"clients ok with how net off was done",,"2026-01-09 12:43:42","2026-01-12 20:44:14",14
43559,5,01700136,"Once a client clears their loan before their due time, they will have their interests waived.",,"2026-01-09 12:43:46","2026-01-14 06:50:10",14
43562,5,01700151,"The group received well the communication on waiver and considers it a good initiative",,"2026-01-09 12:43:46","2026-01-12 20:29:50",14
43570,5,01700200,"The clients who clears their loans before their due period will have interests waived.",,"2026-01-09 12:43:47","2026-01-13 10:18:06",14
43582,5,01700101,"Clients who clear their loans before due time will receive waiver on their loans, top-up will also enjoy waiver benefits",,"2026-01-09 12:43:48","2026-01-14 10:14:22",14
43595,5,01700165,"Clients who clear their loans before their duration will get a waiver on interest payable.",,"2026-01-09 12:43:49","2026-01-16 06:50:06",14
43708,5,01800135,"Explained that there will be no waivers and clients were contented.",,"2026-01-09 12:43:55","2026-01-12 20:17:19",14
43725,5,01800220,"Explained that there will be no waivers on interest because of prepayments.",,"2026-01-09 12:43:55","2026-01-16 09:16:17",14
43733,5,01800066,"I explained that there is no waiver for prepayments and it settled well with the clients.",,"2026-01-09 12:43:56","2026-01-13 19:24:29",14
43736,5,01800101,"No interest waivers Will be entertained",,"2026-01-09 12:43:56","2026-01-14 08:12:07",14
43743,5,01800122,"No interest waiver.",,"2026-01-09 12:43:56","2026-01-14 19:43:07",14
43751,5,01800166,"Explained that there will be no waivers and clients understood.",,"2026-01-09 12:43:57","2026-01-13 08:00:14",14
43753,5,01800180,"Explained that we will not give waivers on prepayments and clients were okay with it.",,"2026-01-09 12:43:57","2026-01-13 12:09:12",14
43765,5,01900018,"Explained the importance  of weekly payments
All agreed to continue repaying  the loan",,"2026-01-09 12:43:57","2026-01-14 09:02:28",14
43824,5,01900204,"The group was okay  and not aware of anything called prepayments 
Continuing to repay their loans as pernthe agreements",,"2026-01-09 12:44:00","2026-01-13 06:31:49",14
43833,5,01900291,"The group received well the communication _ no issue raised",,"2026-01-09 12:44:00","2026-01-15 16:19:38",14
43836,5,01900295,Appreciated,,"2026-01-09 12:44:00","2026-01-15 17:04:31",14
44140,5,02200146,"The group had no issue on the waiver on interest",,"2026-01-09 12:44:15","2026-01-13 09:31:01",14
44175,5,02200343,"One member raised the question on the waiver which i explained well",,"2026-01-09 12:44:17","2026-01-13 18:00:34",14
44176,5,02200344,"No question arose from this after explaining",,"2026-01-09 12:44:17","2026-01-12 23:12:36",14
44196,5,02200145,"The group had no question and did not have a problem with this.",,"2026-01-09 12:44:18","2026-01-12 21:46:31",14
44198,5,02200149,"The group had no issue with the waiver on interest",,"2026-01-09 12:44:18","2026-01-13 06:46:54",14
44200,5,02200155,"The group had no question on this",,"2026-01-09 12:44:18","2026-01-12 22:40:49",14
44301,5,02200336,"Explained no issue",,"2026-01-09 12:44:25","2026-01-15 10:59:31",14
44303,5,02200361,"No issue",,"2026-01-09 12:44:25","2026-01-13 09:40:43",14
44332,5,02200253,"No issue ...",,"2026-01-09 12:44:27","2026-01-13 13:48:07",14
44361,5,00100224,"no issue in the group on above subject",,"2026-01-09 12:44:29","2026-01-14 07:05:32",15
44368,5,00100168,"had no savings that they were claiming as a result of repaying a loan defaulted by the group members.",,"2026-01-09 12:44:30","2026-01-14 18:27:29",15
44375,5,00100215,"no such issue raised",,"2026-01-09 12:44:31","2026-01-12 18:00:19",15
44394,5,00100278,"no client that his/her loan had been paid by group members",,"2026-01-09 12:44:32","2026-01-14 17:52:12",15
44409,5,00100033,"they had no issue .",,"2026-01-09 12:44:33","2026-01-13 07:22:01",15
44418,5,00100195,"at this group no member loan have  savings that are supposed to be refunded to the group members.",,"2026-01-09 12:44:34","2026-01-14 16:57:05",15
44820,5,00500322,done,,"2026-01-09 12:45:10","2026-01-14 12:36:20",15
44828,5,00500353,explained,,"2026-01-09 12:45:11","2026-01-14 11:35:55",15
44835,5,00500415,"process explained and no revolt",,"2026-01-09 12:45:11","2026-01-13 13:19:23",15
44850,5,00500366,"handled at group level. explained",,"2026-01-09 12:45:13","2026-01-14 11:30:35",15
44857,5,00500412,"process explained though no default",,"2026-01-09 12:45:13","2026-01-13 12:58:39",15
45357,5,00800024,"had one case this to be addressed as they will seek for the refund",,"2026-01-09 12:45:43","2026-01-13 17:21:22",15
45360,5,00800039,"No comment",,"2026-01-09 12:45:43","2026-01-12 13:54:12",15
45634,5,01100073,"One client paid by group ---Muthoki. To write minutes next week.",,"2026-01-09 12:45:58","2026-01-14 15:39:33",15
45637,5,01100081,"there's one. They will write minutes next week",,"2026-01-09 12:45:59","2026-01-12 23:17:27",15
45642,5,01100099,"Refund Mercy's savings to the group.... Write minutes next week",,"2026-01-09 12:45:59","2026-01-15 11:45:12",15
45643,5,01100100,"One case pending to be addressed next week",,"2026-01-09 12:45:59","2026-01-14 12:56:55",15
45646,5,01100114,"Paid for one client",,"2026-01-09 12:45:59","2026-01-15 13:31:09",15
45648,5,01100122,"No such case",,"2026-01-09 12:45:59","2026-01-12 17:27:37",15
45649,5,01100123,"Group has no such case.",,"2026-01-09 12:45:59","2026-01-12 14:07:42",15
45651,5,01100130,"Not paid for defaulters",,"2026-01-09 12:45:59","2026-01-13 08:27:17",15
45655,5,01100141,"None in this group",,"2026-01-09 12:45:59","2026-01-12 16:12:24",15
45658,5,01100150,"No such case",,"2026-01-09 12:45:59","2026-01-15 12:41:43",15
45659,5,01100155,"No such case",,"2026-01-09 12:45:59","2026-01-13 16:15:46",15
45660,5,01100156,"One client ealier noted",,"2026-01-09 12:45:59","2026-01-13 15:09:13",15
45662,5,01100160,"such cases already sorted",,"2026-01-09 12:46:00","2026-01-14 11:21:00",15
45665,5,01100021,"None ...",,"2026-01-09 12:46:00","2026-01-16 10:54:05",15
45680,5,01100083,"Explained to the clients.",,"2026-01-09 12:46:00","2026-01-15 17:29:16",15
45684,5,01100095,"No such case",,"2026-01-09 12:46:01","2026-01-14 10:24:53",15
45687,5,01100106,"One client...the group will write group minutes next week",,"2026-01-09 12:46:01","2026-01-14 14:49:06",15
45695,5,01100125,"No such case",,"2026-01-09 12:46:01","2026-01-16 12:55:47",15
45700,5,01100136,"sorted via minutes",,"2026-01-09 12:46:01","2026-01-13 11:58:16",15
45701,5,01100139,"No defaulted clients",,"2026-01-09 12:46:01","2026-01-13 19:07:43",15
45704,5,01100145,"Group to write minutes for Patrick's refund",,"2026-01-09 12:46:01","2026-01-13 18:28:54",15
45705,5,01100148,"Explained to the clients.",,"2026-01-09 12:46:01","2026-01-13 17:07:41",15
45706,5,01100151,"No default",,"2026-01-09 12:46:02","2026-01-13 14:03:46",15
45707,5,01100152,"No such case",,"2026-01-09 12:46:02","2026-01-13 12:51:41",15
45709,5,01100154,"paid for a client who is still in arrears",,"2026-01-09 12:46:02","2026-01-13 10:10:50",15
45710,5,01100158,"Explained to the clients.",,"2026-01-09 12:46:02","2026-01-13 11:43:58",15
45711,5,01100159,"No such case",,"2026-01-09 12:46:02","2026-01-13 10:51:35",15
46587,5,01600352,"Agreed they write minutes in the normal procedure for refund.",,"2026-01-09 12:46:52","2026-01-13 11:42:11",15
46677,5,01700205,"have no such case",,"2026-01-09 12:47:00","2026-01-12 20:45:05",15
46727,5,01700136,"The group has had cases where members paid for certain clients and wrote minutes requesting for refund. They understand the co-guarantee system and its implications.",,"2026-01-09 12:47:05","2026-01-14 06:52:12",15
46730,5,01700151,"The group understands the co-guarantee though there has never been such a case in the group",,"2026-01-09 12:47:05","2026-01-12 20:32:26",15
46738,5,01700200,"The clients understands co-guarantee system and have initially paid for defaulters and written for refund. In this case, emphasis on members scrutiny was made.",,"2026-01-09 12:47:06","2026-01-13 10:21:00",15
46750,5,01700101,"Co-guarantee demands that members of a group have an obligation for all loans issued. When one defaults members should either contribute or plan a recovery from the assets used as security",,"2026-01-09 12:47:07","2026-01-14 10:17:35",15
46763,5,01700165,"Co-guarantee is an obligation to the group to enforce and / pay for a defaulter. However, the group can do a recovery of assets offered as securities to settle their deficits.",,"2026-01-09 12:47:08","2026-01-16 06:52:26",15
46876,5,01800135,"None in the group",,"2026-01-09 12:47:16","2026-01-12 20:17:48",15
46893,5,01800220,"Not an issue in the group",,"2026-01-09 12:47:18","2026-01-16 09:16:52",15
46901,5,01800066,"2 defaulted clients were contributed to,to clear their loans.unfortunately one by the name peter ngure has passed on.minutes Will be coming to HQ by friday this week.",,"2026-01-09 12:47:18","2026-01-13 19:27:44",15
46904,5,01800101,None,,"2026-01-09 12:47:18","2026-01-14 08:12:42",15
46911,5,01800122,"None in this group.",,"2026-01-09 12:47:19","2026-01-14 19:43:50",15
46919,5,01800166,"No such cases but illustrated how other groups are dealing with it.",,"2026-01-09 12:47:20","2026-01-13 08:01:24",15
46921,5,01800180,"Group is not defaulted",,"2026-01-09 12:47:20","2026-01-13 12:09:50",15
46933,5,01900018,"Understood and guided non how to do minutes",,"2026-01-09 12:47:21","2026-01-14 09:02:48",15
46992,5,01900204,"2 cases arose and the group was guided on how to do minutes  for refunds  of the savings  with evidence how the  money was paid
To be submitted for refunds",,"2026-01-09 12:47:26","2026-01-13 06:33:27",15
47001,5,01900291,"The group has 1 client with savings and belong to the group_ however the group was guided on how to do minutes  and attach evidence  as a proof",,"2026-01-09 12:47:27","2026-01-15 16:22:18",15
47004,5,01900295,"No issued raised",,"2026-01-09 12:47:27","2026-01-15 17:04:42",15
47308,5,02200146,"The group did not have such category",,"2026-01-09 12:47:45","2026-01-13 09:31:22",15
47343,5,02200343,"The group did not have such a category",,"2026-01-09 12:47:47","2026-01-13 18:00:59",15
47344,5,02200344,"Group did not have this category",,"2026-01-09 12:47:47","2026-01-12 23:13:02",15
47364,5,02200145,"The group did not have such",,"2026-01-09 12:47:49","2026-01-12 21:46:50",15
47366,5,02200149,"The group did not have such cases",,"2026-01-09 12:47:49","2026-01-13 06:47:18",15
47368,5,02200155,"The group did not have such",,"2026-01-09 12:47:49","2026-01-12 22:41:25",15
47469,5,02200336,"No defaults",,"2026-01-09 12:47:55","2026-01-15 11:00:05",15
47471,5,02200361,"To be refunded by 19th",,"2026-01-09 12:47:55","2026-01-13 09:42:01",15
47500,5,02200253,"Well explained",,"2026-01-09 12:47:57","2026-01-13 13:48:33",15
47529,5,00100224,"well in agreement, and clients willing to send loan application forms together with saving refund",,"2026-01-09 12:47:59","2026-01-14 07:06:22",16
47536,5,00100168,"well elaborated the  process of refunding the reaming savings in BIMAS accounts",,"2026-01-09 12:47:59","2026-01-14 18:28:12",16
47543,5,00100215,"we confirmed the same to the members, for the client requesting loans to be refunded saving concurrently as the apply for the loans",,"2026-01-09 12:48:00","2026-01-12 18:03:04",16
47562,5,00100278,"well explained to the members and had one who was applying for the loan and savings concurrently by21st jan of this  month",,"2026-01-09 12:48:01","2026-01-14 17:53:30",16
47577,5,00100033,"majority of the clients had no savings balance otter the net-off",,"2026-01-09 12:48:01","2026-01-13 07:22:43",16
47586,5,00100195,"well explained on the process of refunding the savings",,"2026-01-09 12:48:02","2026-01-14 17:03:59",16
47988,5,00500322,done,,"2026-01-09 12:48:30","2026-01-14 12:36:27",16
47996,5,00500353,done,,"2026-01-09 12:48:30","2026-01-14 11:36:03",16
48003,5,00500415,"done and appreciated",,"2026-01-09 12:48:31","2026-01-13 13:19:35",16
48018,5,00500366,done,,"2026-01-09 12:48:32","2026-01-14 11:30:42",16
48025,5,00500412,done,,"2026-01-09 12:48:32","2026-01-13 12:58:54",16
48525,5,00800024,"this was weell addresed",,"2026-01-09 12:49:06","2026-01-13 17:21:54",16
48528,5,00800039,"No comment",,"2026-01-09 12:49:06","2026-01-12 13:54:37",16
48802,5,01100073,"Explained to the members.",,"2026-01-09 12:49:21","2026-01-14 15:39:40",16
48805,5,01100081,"confirmed to the clients...",,"2026-01-09 12:49:21","2026-01-12 23:17:50",16
48810,5,01100099,"Explained to the clients.",,"2026-01-09 12:49:22","2026-01-15 11:45:18",16
48811,5,01100100,Confirmed...,,"2026-01-09 12:49:22","2026-01-14 12:57:12",16
48814,5,01100114,"Confirmed ...",,"2026-01-09 12:49:22","2026-01-15 13:31:22",16
48816,5,01100122,"Confirmed to the group",,"2026-01-09 12:49:22","2026-01-12 17:52:20",16
48817,5,01100123,"Confirmed with the group",,"2026-01-09 12:49:22","2026-01-12 14:08:11",16
48819,5,01100130,"to close on savings in 6 months",,"2026-01-09 12:49:22","2026-01-13 08:27:38",16
48823,5,01100141,Explained,,"2026-01-09 12:49:22","2026-01-12 16:13:33",16
48826,5,01100150,"Explained to the clients.",,"2026-01-09 12:49:23","2026-01-15 12:41:49",16
48827,5,01100155,"Explained to the client.",,"2026-01-09 12:49:23","2026-01-13 16:15:53",16
48828,5,01100156,"Explained to the client.",,"2026-01-09 12:49:23","2026-01-13 15:09:36",16
48830,5,01100160,"Explained to the clients",,"2026-01-09 12:49:23","2026-01-14 11:21:08",16
48833,5,01100021,"confirmed ...",,"2026-01-09 12:49:23","2026-01-16 10:54:14",16
48848,5,01100083,"Explained to the clients.",,"2026-01-09 12:49:24","2026-01-15 17:29:20",16
48852,5,01100095,confirmed...,,"2026-01-09 12:49:24","2026-01-14 10:25:03",16
48855,5,01100106,"Explained to the members",,"2026-01-09 12:49:25","2026-01-14 14:49:14",16
48863,5,01100125,Confirmed...,,"2026-01-09 12:49:25","2026-01-16 12:55:56",16
48868,5,01100136,"confirmed with clients",,"2026-01-09 12:49:25","2026-01-13 11:58:31",16
48869,5,01100139,"to close by June",,"2026-01-09 12:49:26","2026-01-13 19:08:23",16
48872,5,01100145,"Explained to the group....",,"2026-01-09 12:49:26","2026-01-13 18:29:14",16
48873,5,01100148,"confirmed with the clients.",,"2026-01-09 12:49:26","2026-01-13 17:08:05",16
48874,5,01100151,Confirmed,,"2026-01-09 12:49:26","2026-01-13 14:05:42",16
48875,5,01100152,"Explained to the clients.",,"2026-01-09 12:49:26","2026-01-13 12:51:46",16
48877,5,01100154,"Explained to the clients.",,"2026-01-09 12:49:26","2026-01-13 10:10:56",16
48878,5,01100158,"Explained to the clients.",,"2026-01-09 12:49:26","2026-01-13 11:44:08",16
48879,5,01100159,Confirmed...,,"2026-01-09 12:49:26","2026-01-13 10:51:44",16
49755,5,01600352,"Not raised Closing one case this week for funding purposes",,"2026-01-09 12:50:14","2026-01-13 11:43:12",16
49845,5,01700205,Explained,,"2026-01-09 12:50:19","2026-01-12 20:46:45",16
49895,5,01700136,"The group has a single chapchap account that will be cleared within the week.",,"2026-01-09 12:50:23","2026-01-14 06:53:03",16
49898,5,01700151,"No arrears",,"2026-01-09 12:50:23","2026-01-12 20:33:15",16
49906,5,01700200,"The group has no arrears",,"2026-01-09 12:50:23","2026-01-13 10:21:49",16
49918,5,01700101,"The group does not have a default case but understands co-guarantee and has initially had cases they paid for",,"2026-01-09 12:50:24","2026-01-14 10:18:50",16
49931,5,01700165,"There was no default case but the group understands the concept of co-guarantee.",,"2026-01-09 12:50:25","2026-01-16 06:53:27",16
50044,5,01800135,"Explained that the savings refund Will be closed in the next 6 months.",,"2026-01-09 12:50:35","2026-01-12 20:20:29",16
50061,5,01800220,"To clear with savings refund in the next 6 months.",,"2026-01-09 12:50:36","2026-01-16 09:17:38",16
50069,5,01800066,"Explained that we will conclude with savings refund in the next 6 months.",,"2026-01-09 12:50:36","2026-01-13 19:28:36",16
50072,5,01800101,"Emphasized savings refund Will be concluded with in the next 6 months.",,"2026-01-09 12:50:37","2026-01-14 08:13:25",16
50079,5,01800122,"I emphasized that all savings refund Will be concluded with in the next 6 months.",,"2026-01-09 12:50:37","2026-01-14 19:44:47",16
50087,5,01800166,"Explained that the issue of refunds Will be concluded with in the next 6 months.",,"2026-01-09 12:50:38","2026-01-13 08:03:11",16
50089,5,01800180,"Disseminated information that we will conclude on savings refund within 6 months.",,"2026-01-09 12:50:38","2026-01-13 12:11:22",16
50101,5,01900018,Confirmed,,"2026-01-09 12:50:39","2026-01-12 21:53:14",16
